Date,Open,High,Low,Close,Volume
2025-04-22,514.2448892796023,523.3010457814191,513.3056442523776,521.2742919921875,75948100
2025-04-23,534.3049123051696,539.2482437222484,527.8291602174767,529.3516845703125,90590700
2025-04-24,530.6369834977514,541.2256220112762,529.3814182452572,540.4940185546875,64150400
2025-04-25,540.4544620384363,544.8045575926888,537.5279880397045,544.3992309570312,61119600
2025-04-28,545.1407299494361,547.2762226232229,538.8429303961163,544.6068115234375,47613800
2025-04-29,542.6888783318544,549.1547955800734,542.3329728897722,548.03759765625,47775100
2025-04-30,541.3640897959557,550.2126665027023,535.3826699025942,548.2550659179688,93101500
2025-05-01,554.0189320097116,557.6770094036193,551.5373699314374,552.1404418945312,63186100
2025-05-02,558.3294653880318,561.9381212948161,556.0061238656243,560.3364868164062,60717300
2025-05-05,556.194064255589,560.2278400664005,555.3339293144951,557.1234130859375,38659200
2025-05-06,551.6066009560054,556.9651555946843,550.6476235760448,552.4667358398438,48264700
2025-05-07,553.8014947566288,557.4298834610689,549.738030089525,554.7901611328125,55588000
2025-05-08,558.8337754612519,563.8463212534109,555.333918196641,558.6558227539062,65130800
2025-05-09,560.0596697605964,561.068128702691,556.381860066797,557.9439697265625,37603400
2025-05-12,574.8797762427796,576.3924646775216,570.4999916854949,576.382568359375,78993600
2025-05-13,576.7977862928067,582.403567726764,576.2342995973956,580.18896484375,67947200
2025-05-14,581.1479585868793,582.3046813078995,578.9036666864055,580.9304809570312,66283500
2025-05-15,578.9235156986,584.2721745648568,578.4687074145315,583.7680053710938,71268100
2025-05-16,584.5489375445604,587.7621029517821,582.6012939394769,587.4655151367188,76052100
2025-05-19,581.4346564328234,588.7903364922698,581.4346564328234,588.108154296875,68168500
2025-05-20,586.3681289429425,587.317209981726,582.917632829089,586.1307983398438,60614500
2025-05-21,581.7708648204313,585.8639582409971,575.2258980125081,576.2540893554688,95197700
2025-05-22,576.05638769199,579.9715286968509,574.8205545855405,576.4815673828125,70860400
2025-05-23,569.4519785383726,575.215919785119,569.0762805285291,572.5465087890625,76029000
2025-05-27,579.4276923460704,584.6082943415249,571.8742669840636,584.4501342773438,72588500
2025-05-28,584.8555180607121,586.051826179252,580.3373051792158,581.0689086914062,68445500
2025-05-29,586.3384441000501,586.4768718669775,579.4276761926377,583.362548828125,69973300
2025-05-30,582.2552747565533,584.430352826958,576.6297607292682,582.7100830078125,90601200
2025-06-02,581.0985213264464,586.0714814983527,578.4291102147669,585.992431640625,61630500
2025-06-03,585.6266079138771,590.3128764026674,585.1421107506463,589.3341064453125,63606200
2025-06-04,590.1943197189499,591.1730898063917,588.7409487228937,589.1759643554688,57314200
2025-06-05,590.8566609128592,592.2111289512687,584.3512195951713,586.3285522460938,92278700
2025-06-06,591.8750084630755,594.0204580272924,590.0954209877331,592.349609375,66588700
2025-06-09,592.9230088207169,594.4356974397457,591.7069684086109,592.8834838867188,53016400
2025-06-10,593.4173023897237,596.6304681071312,592.3001649023746,596.2449340820312,66247000
2025-06-11,597.3423151819753,598.2024500657004,592.4780937113569,594.5443725585938,73658200
2025-06-12,593.2097458920864,596.9073486328125,592.725309003214,596.9073486328125,64129000
2025-06-13,591.7168252456129,595.0288334634262,588.731033484191,590.2338256835938,89506000
2025-06-16,593.5952983788304,597.5993850121447,593.4172853343232,595.8494262695312,79984100
2025-06-17,593.4074309844862,594.9299553868199,589.9965201271316,590.7578125,82209400
2025-06-18,591.6574895866379,594.4059506456396,589.7097855095001,590.6688232421875,76605000
2025-06-20,593.3471074282096,594.4180406328666,587.8735160730708,589.2816162109375,94051400
2025-06-23,590.0351674928282,595.4889076465048,586.9116980815279,595.1022338867188,87426000
2025-06-24,599.2471080685161,602.7374608387837,598.3348024442159,601.676513671875,67735300
2025-06-25,602.7969444947229,603.4910690166892,600.4468830082857,602.0136108398438,62114800
2025-06-26,603.8678512919777,607.1599344481853,603.2530708764845,606.7236328125,78548400
2025-06-27,607.7252035075089,611.2056913389495,605.692457719191,609.7380981445312,86258400
2025-06-30,612.1873634601734,614.0118537505704,609.867018033134,612.6533813476562,92502500
2025-07-01,611.1758893553448,613.625146088841,610.3429883405835,612.455078125,70030100
2025-07-02,612.0484833566157,615.2711481262035,611.4237773441516,615.2315063476562,66510400
