Date,Open,High,Low,Close,Volume
2016-04-25,45.560652012915256,45.86861518132987,45.428670674889176,45.851016998291016,33226900
2016-04-26,45.98301797178801,46.06220815102319,44.953548998242255,45.26150894165039,33532600
2016-04-27,45.29669322512396,45.314291410977475,44.478396043744674,44.82155227661133,43369300
2016-04-28,44.53999304686871,44.67197777742266,43.60731258685936,43.90647506713867,43134800
2016-04-29,43.42252320987266,44.21442469629096,43.42252320987266,43.88006591796875,48411700
2016-05-02,43.99445606382341,44.65437290478076,43.80087938305918,44.53118896484375,33114500
2016-05-03,44.293607987356694,44.35519994270791,43.64248871527403,43.80086898803711,26460200
2016-05-04,43.85367032059159,44.04724698538503,43.51931154226938,43.88006591796875,24257600
2016-05-05,43.88006605494033,44.25841861557562,43.75688212478193,43.94165802001953,25390700
2016-05-06,43.924051854897634,44.33760070800781,43.69528221995973,44.33760070800781,24787300
2016-05-09,44.42560453426041,44.51359210640636,43.99445737511952,44.05604934692383,17951600
2016-05-10,44.284815053214714,44.96232663058868,44.161627773545646,44.891937255859375,22891000
2016-05-11,44.98873915750836,45.56066516710049,44.87435261298547,44.9183464050293,24039100
2016-05-12,45.05031852201963,45.58705136157958,44.80394731384656,45.323081970214844,24102800
2016-05-13,45.26149373471805,45.66624526843837,44.909540111431035,44.94473648071289,22592300
2016-05-16,44.69836063549559,45.719031743673874,44.65436685669251,45.60464859008789,20032000
2016-05-17,45.82616239866112,45.83502134482276,44.621142921451565,44.75404739379883,27803500
2016-05-18,44.727470995246755,45.31225951148461,44.56798291081939,45.019866943359375,24907500
2016-05-19,44.71861266899674,44.85151715453926,44.14268309168355,44.5857048034668,23842400
2016-05-20,44.727467382176265,45.38314094074447,44.656585672594005,44.85151290893555,23905800
2016-05-23,44.833779649760444,44.904664720377944,44.28443387241967,44.3287353515625,26118700
2016-05-24,44.922393873162484,45.81729607687829,44.656581571661825,45.71097183227539,34757900
2016-05-25,46.003355586466085,46.508403257090514,45.88817241841606,46.180564880371094,24040200
2016-05-26,46.012226293677344,46.056527780228876,45.507181911018925,45.976783752441406,24335200
2016-05-27,46.0033618207032,46.35778045654297,45.870457367253245,46.35778045654297,17721400
2016-05-31,46.30461931606301,46.96029281616211,46.14513463872806,46.96029281616211,37653100
2016-06-01,46.464099777047295,46.91598365891014,46.464099777047295,46.82737731933594,25324800
2016-06-02,46.64130134677237,46.729907671662666,45.93246764757848,46.499534606933594,22840800
2016-06-03,46.4109647117083,46.4464038869153,45.71984840535643,45.88819885253906,23368300
2016-06-06,46.065396150291775,46.38436892331092,45.976789785574894,46.1894416809082,18243300
2016-06-07,46.286902138562944,46.72106145019547,46.1628532409668,46.1628532409668,20866800
2016-06-08,46.0919817889379,46.46411842454082,45.959073916229656,46.109703063964844,21149400
2016-06-09,46.07425387453755,46.07425387453755,45.62237325642391,45.73755645751953,20305700
2016-06-10,45.23251879596478,46.11856227239891,45.223659848394995,45.61351776123047,25833200
2016-06-13,43.93002266181105,44.940111350237416,43.469279800777066,44.426204681396484,83217800
2016-06-14,44.2135616088985,44.39076756325327,43.92116570023668,44.15153884887695,42577100
2016-06-15,44.10722127288423,44.408476040476664,44.0274772644043,44.0274772644043,33757600
2016-06-16,43.87686737857142,44.71860924245908,43.86800505222187,44.64772415161133,31188600
2016-06-17,44.665445642947375,44.68316691574605,44.14267992534148,44.417354583740234,45710500
2016-06-20,44.86924514871589,45.037595587599476,44.32875803859311,44.364200592041016,35607900
2016-06-21,44.47937869328037,45.56921165344401,44.443936146611485,45.35655975341797,34097800
2016-06-22,45.25909584316881,45.59578988185478,45.14390926151985,45.179351806640625,28816800
2016-06-23,45.43629861942335,46.12741468081746,45.32111542584674,45.9945068359375,29028800
2016-06-24,44.13381757744409,45.135044063498825,43.87686421164799,44.15153884887695,133503000
2016-06-27,43.50472295716541,43.549027824402486,42.5655192595075,42.911075592041016,50216300
2016-06-28,43.345233974133905,43.832560463448125,43.123723162622625,43.80597686767578,38140700
2016-06-29,44.22241999127577,44.94011626522283,44.1249546896301,44.7806282043457,31304000
2016-06-30,44.94012364692146,45.454027076392045,44.745193011611526,45.33884048461914,28527800
2016-07-01,45.30339109828848,45.826156736903094,45.25022728792563,45.32997131347656,21400400
2016-07-05,45.03758896457642,45.436305802274106,44.9578449210394,45.33884048461914,24806400
2016-07-06,44.993278145106096,45.66667295267418,44.64772179542718,45.524906158447266,28167500
2016-07-07,45.56034532201375,45.72869571389927,45.250231515888316,45.524906158447266,19585200
2016-07-08,45.835020579977844,46.393228818485426,45.67553251183282,46.340065002441406,28391000
2016-07-11,46.51729039275859,46.80968641190741,46.49071016555895,46.5970344543457,22269200
2016-07-12,46.90713400788033,47.31471652006594,46.774229532591534,47.146366119384766,27317600
2016-07-13,47.45647909265542,47.722291399532544,47.11978170128474,47.412174224853516,25356800
2016-07-14,47.70457741543401,47.8374852791681,47.47420761561395,47.61597442626953,24545500
2016-07-15,47.80204292778269,47.846344422546835,47.146369313316306,47.58053207397461,32024400
2016-07-18,47.580531842201914,48.14759908439036,47.447623978569524,47.8109016418457,31433900
2016-07-19,47.58938496362534,47.75773535428332,46.89827226930679,47.0400390625,53336500
2016-07-20,49.7513367416668,50.36270545218882,49.201987416863226,49.5386848449707,89893300
2016-07-21,49.600707406703386,49.82221824902342,49.405776783865846,49.441219329833984,32776700
2016-07-22,49.689307191042495,50.1766303036107,49.42349151147186,50.12346649169922,32157200
2016-07-25,50.03487372497142,50.27410585739321,49.848802035318386,50.26524353027344,25610600
2016-07-26,50.079172008711595,50.76142581371553,50.07030968216023,50.29182052612305,28079000
2016-07-27,50.15890979601133,50.327256799645156,49.715888163303205,49.78676986694336,32327500
2016-07-28,49.618424669127094,49.946259742866054,49.370333627377285,49.80449295043945,37550400
2016-07-29,49.84878829539376,50.29180988962223,49.662720037014566,50.22092819213867,30558700
2016-08-01,50.15004973986619,50.28295758768746,49.7424706305285,50.13233184814453,26003400
2016-08-02,50.371560566243666,50.41586543550874,49.89309975005842,50.13233184814453,35122000
2016-08-03,50.22092904504078,50.6019278929467,50.05258205317008,50.477882385253906,22075600
2016-08-04,50.32725948728946,50.965211754053726,50.21207291023769,50.85002517700195,26587700
2016-08-05,51.080408333338724,51.57659052243721,50.90319896009455,51.355079650878906,29335200
2016-08-08,51.44367599487305,51.470256212680276,51.19558156871989,51.44367599487305,19473500
2016-08-09,51.541134909617895,51.833530808366454,51.40823044835776,51.567718505859375,16920700
2016-08-10,51.53228299002508,51.674049796022906,51.231028104781295,51.40823745727539,15756900
2016-08-11,51.4170865913375,51.7892264985537,51.4170865913375,51.65631866455078,18162300
2016-08-12,51.41708533104355,51.558852106511374,51.05380775765811,51.33734130859375,21655200
2016-08-15,51.39938373087943,51.83354654813538,51.35508223034013,51.496849060058594,19283900
2016-08-16,51.36309287837338,51.372007037583536,51.05996044943716,51.211524963378906,20523500
2016-08-17,51.30069168468556,51.42551033971031,51.02430509066415,51.31852340698242,18856400
2016-08-18,51.19369349264259,51.443334165425355,51.05996069752411,51.35417556762695,14214300
2016-08-19,51.202616838662,51.47008586017475,50.99755714213379,51.372013092041016,17271000
2016-08-22,51.354182318150876,51.48791853190177,51.05104984789496,51.41659164428711,15221900
2016-08-23,51.62164567880863,51.87128293950718,51.57706468135309,51.612728118896484,18732400
2016-08-24,51.53250065197109,51.746477932512896,51.46117715915949,51.666236877441406,18151500
2016-08-25,51.60382568842701,51.96936750369473,51.514667074304775,51.86237716674805,18552600
2016-08-26,51.96045171354264,52.33491110351786,51.434427775971514,51.7375602722168,20971200
2016-08-29,51.87129179204484,52.24574774699864,51.799964904785156,51.799964904785156,16417200
2016-08-30,51.69296915284282,51.88019709836673,51.363090858197936,51.612728118896484,16930200
2016-08-31,51.39876596876692,51.53249878834742,51.086715920972345,51.229366302490234,20860300
2016-09-01,50.828154740262015,51.55032412025847,50.828154740262015,51.34526443481445,26075400
2016-09-02,51.41659164428711,51.88020621062282,51.19370022207109,51.41659164428711,18900500
2016-09-06,51.5146703259203,51.53250204987029,51.0064780970332,51.36310577392578,16278400
2016-09-07,51.238284244993125,51.56816261700586,51.18478907613158,51.40768051147461,17493400
2016-09-08,51.38093911872955,51.52358951377589,50.97973381983244,51.2026252746582,20146100
2016-09-09,50.63201218650746,51.28285467854462,50.11490249633789,50.11490249633789,35113900
2016-09-12,49.927694602220015,51.00648861576495,49.57998441612324,50.86383819580078,29303000
2016-09-13,50.37346163708752,50.50719785141258,49.97225639516556,50.40020751953125,30130200
2016-09-14,50.27539318026776,50.48937046133611,49.954428959192,50.159488677978516,24062500
2016-09-15,50.06141036714907,51.13128637841848,49.90984244488574,50.9886360168457,26847000
2016-09-16,51.380929229722824,51.380929229722824,50.59635050744469,51.04213333129883,44607000
2016-09-19,51.059976088677686,51.487927283950306,50.68551666715554,50.75684356689453,20937100
2016-09-20,51.13129568496436,51.13129568496436,50.596357581964114,50.64985275268555,17384000
2016-09-21,51.27395376881257,51.57708631296104,50.89058355811841,51.49684524536133,33707300
2016-09-22,51.639497793706,51.71082470166257,51.380946254998854,51.55034255981445,19822200
2016-09-23,51.59491301077221,51.63057645979722,51.15804766390379,51.2026252746582,19955300
2016-09-26,50.890573197498185,50.94406496430512,50.66768176632706,50.7300910949707,21688700
2016-09-27,50.756839386982364,51.76430965597917,50.533947945234175,51.666236877441406,28065100
2016-09-28,51.60382744805339,51.76430955789227,51.41659605253903,51.7375602722168,20536400
2016-09-29,51.541418447511,51.86237926819615,51.00647694426206,51.17587661743164,25463500
2016-09-30,51.32742968881381,51.50574348335786,51.12237001545662,51.35417556762695,29910800
2016-10-03,51.184803793029694,51.30962248854171,50.87275705424965,51.19371795654297,19189500
2016-10-04,51.05996426447062,51.35417915512673,50.792495254496075,51.03321838378906,20085900
2016-10-05,51.077803956296705,51.67515139175802,51.051054670387764,51.38985061645508,16726400
2016-10-06,51.479000091552734,51.58598701302672,51.0688773239721,51.479000091552734,16212600
2016-10-07,51.577067375342665,51.692971852886345,51.193693904358206,51.53248977661133,20089000
2016-10-10,51.63056691764586,52.0585180236927,51.59490347521202,51.7464714050293,18196500
2016-10-11,51.612732624121456,51.72863710572837,50.721167014028346,50.9886360168457,26497400
2016-10-12,50.917320251464844,51.05997063465169,50.28430938863904,50.917320251464844,22177500
2016-10-13,50.55177123728776,51.08670924784095,50.21297535004251,50.7479133605957,25313700
2016-10-14,50.92624883743802,51.479022204783206,50.92624883743802,51.19371795654297,27402500
2016-10-17,51.140210961851885,51.22936617468312,50.70334225645073,51.0153923034668,23830000
